380.00,1.460820e-02,1.458634e-02,1.478868e-02,1.477747e-02,1.478925e-02,1.476547e-02,1.472259e-02,1.485984e-02,1.461865e-02,1.484141e-02,1.466146e-02,1.479160e-02,1.448504e-02,1.466806e-02,1.458127e-02,1.483215e-02,1.481492e-02,1.472829e-02,1.481023e-02,1.474946e-02,1.490482e-02,1.463718e-02,1.473552e-02,1.490694e-02,1.466460e-02,1.464723e-02,1.477522e-02,1.461607e-02,1.472315e-02,1.478214e-02,1.474354e-02,1.468529e-02,1.461811e-02,1.471727e-02,1.476870e-02,1.513100e-02,1.498940e-02,1.463447e-02,1.485270e-02,1.478610e-02,1.473542e-02,1.487103e-02,1.478508e-02,1.461172e-02,1.482945e-02,1.474224e-02,1.493532e-02,1.491433e-02,1.486713e-02,1.484244e-02
381.00,1.271171e-02,1.262330e-02,1.268889e-02,1.279203e-02,1.284545e-02,1.266220e-02,1.268535e-02,1.280435e-02,1.256458e-02,1.286328e-02,1.258450e-02,1.279862e-02,1.255370e-02,1.264913e-02,1.255027e-02,1.287373e-02,1.276643e-02,1.270910e-02,1.279192e-02,1.269247e-02,1.280278e-02,1.278891e-02,1.255546e-02,1.302524e-02,1.257685e-02,1.272436e-02,1.257519e-02,1.256820e-02,1.273361e-02,1.274689e-02,1.271290e-02,1.260655e-02,1.274862e-02,1.273157e-02,1.261967e-02,1.321859e-02,1.276261e-02,1.264275e-02,1.287294e-02,1.281540e-02,1.264362e-02,1.273448e-02,1.275941e-02,1.266060e-02,1.285351e-02,1.282187e-02,1.300359e-02,1.303912e-02,1.280579e-02,1.277473e-02
382.00,1.129972e-02,1.112063e-02,1.114075e-02,1.130457e-02,1.118845e-02,1.117330e-02,1.121285e-02,1.127948e-02,1.122567e-02,1.140944e-02,1.120036e-02,1.124863e-02,1.118136e-02,1.106430e-02,1.116024e-02,1.133060e-02,1.122674e-02,1.131718e-02,1.133658e-02,1.129765e-02,1.118616e-02,1.141177e-02,1.117749e-02,1.127282e-02,1.121181e-02,1.132599e-02,1.122133e-02,1.117220e-02,1.144448e-02,1.129567e-02,1.128404e-02,1.124743e-02,1.130828e-02,1.121801e-02,1.119049e-02,1.142132e-02,1.134637e-02,1.118174e-02,1.133461e-02,1.133225e-02,1.124522e-02,1.118336e-02,1.136431e-02,1.124451e-02,1.117548e-02,1.128840e-02,1.127815e-02,1.143227e-02,1.134762e-02,1.129543e-02
383.00,1.000813e-02,9.836934e-03,9.804142e-03,9.980515e-03,9.806767e-03,9.910237e-03,9.920202e-03,9.971845e-03,9.991029e-03,1.007721e-02,9.921619e-03,9.952201e-03,9.963294e-03,9.816990e-03,9.851743e-03,9.973415e-03,9.867653e-03,1.001511e-02,9.976220e-03,1.003806e-02,9.841476e-03,1.009123e-02,9.931366e-03,9.908878e-03,9.987863e-03,1.002443e-02,1.001677e-02,9.952595e-03,1.019509e-02,1.001476e-02,1.003109e-02,1.002085e-02,1.000744e-02,9.938710e-03,9.909485e-03,1.001070e-02,1.006534e-02,9.909195e-03,1.001751e-02,1.000884e-02,9.933658e-03,9.910483e-03,1.007443e-02,9.963076e-03,9.814867e-03,9.957087e-03,9.900177e-03,1.004085e-02,1.002394e-02,9.972993e-03
384.00,8.840621e-03,8.801198e-03,8.705327e-03,8.833976e-03,8.742158e-03,8.904030e-03,8.826258e-03,8.909524e-03,8.861159e-03,8.869890e-03,8.748398e-03,8.946833e-03,8.913032e-03,8.966970e-03,8.618399e-03,8.821481e-03,8.707161e-03,8.798641e-03,8.706978e-03,8.921650e-03,8.810217e-03,8.814218e-03,8.824472e-03,9.004204e-03,8.915063e-03,8.817206e-03,8.973960e-03,8.928500e-03,8.969164e-03,8.920698e-03,8.972476e-03,8.934634e-03,8.854488e-03,8.926560e-03,8.787656e-03,9.056223e-03,8.927115e-03,8.846491e-03,8.950583e-03,8.858348e-03,8.703800e-03,8.960037e-03,8.889568e-03,8.823816e-03,8.824500e-03,8.851804e-03,8.929798e-03,8.891090e-03,8.841489e-03,8.819898e-03
385.00,7.805076e-03,7.763845e-03,7.824187e-03,7.890752e-03,7.802323e-03,7.868467e-03,7.845360e-03,7.899393e-03,7.873839e-03,7.876675e-03,7.787496e-03,7.970496e-03,7.916989e-03,7.919453e-03,7.758852e-03,7.890501e-03,7.752161e-03,7.796212e-03,7.747925e-03,7.726205e-03,7.807721e-03,7.718104e-03,7.786636e-03,7.905906e-03,7.884485e-03,7.822059e-03,7.937175e-03,7.865207e-03,7.917956e-03,7.830420e-03,7.931783e-03,7.918140e-03,7.799531e-03,7.918639e-03,7.863599e-03,8.012928e-03,7.924990e-03,7.845054e-03,7.882758e-03,7.798951e-03,7.789125e-03,7.934171e-03,7.802492e-03,7.875024e-03,7.821202e-03,7.875270e-03,7.974552e-03,7.770500e-03,7.849543e-03,7.792801e-03
386.00,6.876647e-03,6.791528e-03,7.060234e-03,7.067678e-03,6.957179e-03,6.893023e-03,6.961045e-03,6.966668e-03,6.996359e-03,7.011586e-03,6.952437e-03,7.061366e-03,7.000259e-03,6.882976e-03,7.067157e-03,7.083607e-03,6.922035e-03,6.924491e-03,6.944123e-03,6.596568e-03,6.878933e-03,6.752498e-03,6.839707e-03,6.818125e-03,6.935877e-03,6.958991e-03,6.970972e-03,6.858755e-03,6.997759e-03,6.819767e-03,6.963556e-03,6.985315e-03,6.844551e-03,6.973489e-03,7.061221e-03,7.004393e-03,7.031175e-03,6.925301e-03,6.891000e-03,6.838668e-03,7.028864e-03,6.947720e-03,6.820118e-03,7.043730e-03,6.880691e-03,7.002333e-03,7.076630e-03,6.739531e-03,6.984407e-03,6.868177e-03
387.00,6.108459e-03,6.022317e-03,6.223253e-03,6.271651e-03,6.154809e-03,6.210171e-03,6.199854e-03,6.146846e-03,6.309181e-03,6.217544e-03,6.186427e-03,6.243400e-03,6.236211e-03,6.263453e-03,6.305366e-03,6.275877e-03,6.194655e-03,6.171303e-03,6.149807e-03,6.071248e-03,6.157847e-03,6.041462e-03,6.147971e-03,6.059124e-03,6.246269e-03,6.263849e-03,6.268714e-03,6.116952e-03,6.426464e-03,6.229057e-03,6.212294e-03,6.168553e-03,6.117140e-03,6.168728e-03,6.376480e-03,6.157227e-03,6.324667e-03,6.155128e-03,6.297812e-03,6.131561e-03,6.268765e-03,6.146347e-03,6.134731e-03,6.267951e-03,6.207314e-03,6.294793e-03,6.178815e-03,6.133612e-03,6.329142e-03,6.055960e-03
388.00,5.459670e-03,5.403706e-03,5.531687e-03,5.559348e-03,5.519026e-03,5.586460e-03,5.533043e-03,5.454419e-03,5.643762e-03,5.536187e-03,5.557266e-03,5.533455e-03,5.576646e-03,5.643254e-03,5.589334e-03,5.620869e-03,5.534080e-03,5.523819e-03,5.503942e-03,5.519072e-03,5.526301e-03,5.425450e-03,5.502443e-03,5.428960e-03,5.636170e-03,5.622472e-03,5.648054e-03,5.502764e-03,5.804264e-03,5.666158e-03,5.570704e-03,5.476151e-03,5.488543e-03,5.495943e-03,5.723171e-03,5.475995e-03,5.692030e-03,5.451923e-03,5.724106e-03,5.501999e-03,5.623358e-03,5.479026e-03,5.534999e-03,5.584430e-03,5.593753e-03,5.670713e-03,5.469132e-03,5.594952e-03,5.711903e-03,5.395442e-03
389.00,4.965743e-03,4.993364e-03,5.035777e-03,4.939272e-03,5.116929e-03,5.018770e-03,4.978542e-03,4.927849e-03,4.970108e-03,4.996737e-03,5.112757e-03,4.956199e-03,5.046444e-03,4.979965e-03,4.902326e-03,5.175382e-03,4.940406e-03,5.008440e-03,5.061186e-03,4.884140e-03,5.000887e-03,4.925640e-03,4.890496e-03,4.970331e-03,5.116488e-03,5.027215e-03,5.120708e-03,5.058782e-03,5.055299e-03,5.110348e-03,5.068026e-03,4.944541e-03,4.981670e-03,4.997566e-03,5.078162e-03,5.025073e-03,5.139193e-03,4.813819e-03,5.143014e-03,4.958814e-03,5.124900e-03,4.989870e-03,5.036588e-03,5.008743e-03,5.037850e-03,5.142820e-03,5.025110e-03,5.130177e-03,5.115792e-03,4.942846e-03
