380,1.450697e-02,1.447095e-02,1.447996e-02,1.463284e-02,1.456994e-02,1.456994e-02,1.447996e-02,1.452497e-02,1.457893e-02,1.453396e-02,1.450697e-02,1.462385e-02,1.460589e-02,1.458791e-02,1.455195e-02,1.473154e-02,1.465977e-02,1.464182e-02,1.459690e-02,1.456095e-02,1.462385e-02,1.456994e-02,1.469567e-02,1.465079e-02,1.465977e-02,1.463284e-02,1.463284e-02,1.467772e-02,1.462385e-02,1.461487e-02,1.034894e-02,1.463284e-02,1.466875e-02,1.504449e-02,1.057518e-02,1.044710e-02,1.534693e-02,1.528478e-02,1.526702e-02,1.051746e-02,1.534693e-02,1.515140e-02,1.524924e-02,1.514250e-02,1.512469e-02,1.036154e-02,1.524036e-02,1.522258e-02,1.520479e-02,1.511579e-02
382,1.331999e-02,1.322872e-02,1.326525e-02,1.334734e-02,1.334734e-02,1.331087e-02,1.328350e-02,1.317388e-02,1.329263e-02,1.321959e-02,1.331087e-02,1.329263e-02,1.342020e-02,1.338378e-02,1.329263e-02,1.337467e-02,1.338378e-02,1.337467e-02,1.331999e-02,1.337467e-02,1.325612e-02,1.333822e-02,1.345659e-02,1.340199e-02,1.338378e-02,1.339289e-02,1.344749e-02,1.342930e-02,1.341109e-02,1.324699e-02,1.037473e-02,1.342930e-02,1.344749e-02,1.366533e-02,1.053176e-02,1.032228e-02,1.376488e-02,1.381910e-02,1.373775e-02,1.047199e-02,1.371965e-02,1.363815e-02,1.370155e-02,1.365628e-02,1.362909e-02,1.027728e-02,1.366533e-02,1.367439e-02,1.361096e-02,1.366533e-02
385,1.713442e-02,1.700915e-02,1.710938e-02,1.713442e-02,1.709268e-02,1.712607e-02,1.708433e-02,1.708433e-02,1.706763e-02,1.705928e-02,1.709268e-02,1.720947e-02,1.715944e-02,1.701750e-02,1.714276e-02,1.720114e-02,1.705928e-02,1.706763e-02,1.710938e-02,1.710938e-02,1.713442e-02,1.705928e-02,1.710938e-02,1.705928e-02,1.724281e-02,1.715110e-02,1.715110e-02,1.723447e-02,1.720114e-02,1.712607e-02,1.264608e-02,1.710103e-02,1.719280e-02,1.737598e-02,1.267182e-02,1.248437e-02,1.747571e-02,1.762503e-02,1.751722e-02,1.262033e-02,1.745909e-02,1.729278e-02,1.742586e-02,1.738430e-02,1.725947e-02,1.244212e-02,1.734271e-02,1.732607e-02,1.729278e-02,1.738430e-02
387,2.121573e-02,2.118522e-02,2.114707e-02,2.114707e-02,2.107835e-02,2.123098e-02,2.123861e-02,2.122336e-02,2.125386e-02,2.116996e-02,2.123098e-02,2.119285e-02,2.125386e-02,2.124623e-02,2.124623e-02,2.125386e-02,2.124623e-02,2.113943e-02,2.124623e-02,2.116996e-02,2.121573e-02,2.113180e-02,2.119285e-02,2.117759e-02,2.128434e-02,2.120810e-02,2.122336e-02,2.126148e-02,2.123861e-02,2.118522e-02,1.604545e-02,2.126910e-02,2.120810e-02,2.146707e-02,1.590117e-02,1.561189e-02,2.152791e-02,2.158110e-02,2.145947e-02,1.582355e-02,2.137575e-02,2.132244e-02,2.138337e-02,2.123098e-02,2.128434e-02,1.555131e-02,2.124623e-02,2.123098e-02,2.131482e-02,2.124623e-02
390,2.504929e-02,2.496509e-02,2.499316e-02,2.497913e-02,2.493000e-02,2.497211e-02,2.501421e-02,2.490191e-02,2.499316e-02,2.484572e-02,2.493000e-02,2.493000e-02,2.495807e-02,2.502824e-02,2.490191e-02,2.497913e-02,2.494404e-02,2.483869e-02,2.497913e-02,2.488084e-02,2.485274e-02,2.488084e-02,2.495807e-02,2.489489e-02,2.484572e-02,2.487382e-02,2.482464e-02,2.486679e-02,2.488084e-02,2.483166e-02,2.136700e-02,2.472622e-02,2.484572e-02,2.477544e-02,2.083675e-02,2.042816e-02,2.469808e-02,2.481058e-02,2.462067e-02,2.081321e-02,2.467698e-02,2.466290e-02,2.462771e-02,2.459955e-02,2.456435e-02,2.035336e-02,2.444455e-02,2.447275e-02,2.454321e-02,2.455026e-02
393,3.097175e-02,3.083780e-02,3.086332e-02,3.090797e-02,3.092073e-02,3.085694e-02,3.090797e-02,3.085694e-02,3.088884e-02,3.079312e-02,3.083141e-02,3.086332e-02,3.083780e-02,3.085056e-02,3.079950e-02,3.073566e-02,3.081227e-02,3.071011e-02,3.078035e-02,3.069734e-02,3.072927e-02,3.065901e-02,3.078035e-02,3.067179e-02,3.069095e-02,3.069734e-02,3.062067e-02,3.067179e-02,3.075481e-02,3.058233e-02,2.842720e-02,3.056315e-02,3.062067e-02,3.036484e-02,2.746297e-02,2.691359e-02,3.030081e-02,3.019191e-02,3.014063e-02,2.740241e-02,3.014704e-02,3.006368e-02,3.016627e-02,2.999311e-02,2.999952e-02,2.681886e-02,3.001877e-02,2.997385e-02,2.994818e-02,3.007651e-02
395,3.782693e-02,3.783853e-02,3.784433e-02,3.777472e-02,3.774571e-02,3.779213e-02,3.782113e-02,3.773411e-02,3.775151e-02,3.764705e-02,3.766446e-02,3.771670e-02,3.766446e-02,3.778052e-02,3.762383e-02,3.762383e-02,3.760060e-02,3.758318e-02,3.768188e-02,3.756576e-02,3.754253e-02,3.760060e-02,3.758318e-02,3.754253e-02,3.750187e-02,3.757737e-02,3.749025e-02,3.742052e-02,3.750187e-02,3.740889e-02,3.804189e-02,3.742633e-02,3.735076e-02,3.707149e-02,3.651479e-02,3.571359e-02,3.669268e-02,3.672184e-02,3.669851e-02,3.647609e-02,3.658181e-02,3.650007e-02,3.662850e-02,3.658764e-02,3.651175e-02,3.553229e-02,3.647671e-02,3.644167e-02,3.651759e-02,3.647671e-02
398,4.212434e-02,4.202208e-02,4.206514e-02,4.207052e-02,4.190900e-02,4.207052e-02,4.204899e-02,4.202208e-02,4.190361e-02,4.177969e-02,4.187129e-02,4.189822e-02,4.190361e-02,4.191977e-02,4.191438e-02,4.183897e-02,4.184435e-02,4.172040e-02,4.187668e-02,4.173118e-02,4.173118e-02,4.179586e-02,4.174735e-02,4.167727e-02,4.169884e-02,4.163953e-02,4.163953e-02,4.156402e-02,4.160178e-02,4.155863e-02,4.492181e-02,4.155323e-02,4.143452e-02,4.092658e-02,4.321570e-02,4.224078e-02,4.060718e-02,4.072092e-02,4.052590e-02,4.310240e-02,4.054216e-02,4.040121e-02,4.061259e-02,4.035240e-02,4.026560e-02,4.201187e-02,4.034155e-02,4.034155e-02,4.041206e-02,4.032528e-02
400,4.396499e-02,4.391422e-02,4.398022e-02,4.387867e-02,4.397007e-02,4.384820e-02,4.398530e-02,4.391929e-02,4.384820e-02,4.366020e-02,4.371611e-02,4.376692e-02,4.384820e-02,4.380756e-02,4.375676e-02,4.378216e-02,4.365512e-02,4.361445e-02,4.369578e-02,4.359919e-02,4.356869e-02,4.366528e-02,4.360428e-02,4.362461e-02,4.357886e-02,4.354326e-02,4.356360e-02,4.360936e-02,4.351275e-02,4.334484e-02,4.794192e-02,4.340082e-02,4.331939e-02,4.283023e-02,4.642179e-02,4.539353e-02,4.259548e-02,4.259037e-02,4.239116e-02,4.631223e-02,4.239116e-02,4.233494e-02,4.245758e-02,4.221734e-02,4.220712e-02,4.520749e-02,4.216108e-02,4.210992e-02,4.224291e-02,4.215597e-02
403,4.305577e-02,4.299248e-02,4.301683e-02,4.290970e-02,4.294866e-02,4.299735e-02,4.308984e-02,4.306550e-02,4.306064e-02,4.281714e-02,4.284637e-02,4.291457e-02,4.292431e-02,4.301196e-02,4.284637e-02,4.286586e-02,4.287560e-02,4.278303e-02,4.289022e-02,4.279765e-02,4.273917e-02,4.285124e-02,4.285124e-02,4.279278e-02,4.283663e-02,4.273917e-02,4.276841e-02,4.270017e-02,4.269530e-02,4.266117e-02,4.649875e-02,4.276354e-02,4.267092e-02,4.247582e-02,4.543471e-02,4.449816e-02,4.221707e-02,4.221219e-02,4.209003e-02,4.534711e-02,4.200204e-02,4.195803e-02,4.209003e-02,4.193358e-02,4.182596e-02,4.427372e-02,4.189934e-02,4.187488e-02,4.183574e-02,4.186510e-02
